"","nct_id","study_type","study_type_n","phase","phase_n","condition_type","condition_type_n","intervention_type","arms","groups","enrollment","enrollment_n","start_date","start_date_yr","completion_date","completion_date_yr","duration","duration_n","study_first_posted","study_first_posted_yr","start_to_nct","status","status_n","status_new","published","published_n","sponsor","sponsor_type","sponsor_type_n","sponsor_num","zip_code","city","state","latitude","longitude","country_num","country","country_n"
"2377","NCT01779375","Interventional",1,"Phase 3",6,"Other",4,"Drug",2,NA,91,"50-100","2013-06-01","2013","2018-01-01","2018",4.58590006844627,"2-5 years","2013-01-01","2013",-0.413415468856947,"Active, not recruiting",1,"Active, not recruiting","No",2,"RISE Study Group","Other",4,"2",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"2378","NCT01781013","Interventional",1,"N/A",8,"Other",4,"Other",3,NA,1485,"1,000-5,000","2010-06-01","2010","2013-09-01","2013",3.25256673511294,"2-5 years","2013-01-01","2013",2.58726899383984,"Completed",3,"Completed","Yes",1,"University of Southern California","Other",4,"2",91731,"El Monte","CA",34.076642,-118.03942,1,"US",1
"2379","NCT01781975","Interventional",1,"Phase 2",4,"Type 1",1,"Drug",2,NA,67,"50-100","2014-01-01","2014","2018-09-01","2018",4.6652977412731,"2-5 years","2013-02-01","2013",-0.914442162902122,"Active, not recruiting",1,"Active, not recruiting","No",2,"University of California, San Francisco","Other",4,"2",94143,"San Francisco","CA",37.76313,-122.458582,2,"US",1
"2380","NCT01782092","Observational",2,NA,NA,"Type 2",2,"Other",NA,1,5,"<=50","2012-08-01","2012","2014-08-01","2014",1.99863107460643,"1-2 years","2013-02-01","2013",0.503764544832307,"Completed",3,"Completed","No",2,"Life University","Other",4,"1",30060,"Marietta","GA",33.932052,-84.54746,1,"US",1
"2381","NCT01782547","Interventional",1,"N/A",8,"Type 1",1,"Behavioral",2,NA,32,"<=50","2013-06-01","2013","2014-05-01","2014",0.914442162902122,"<= 1 year","2013-02-01","2013",-0.328542094455852,"Completed",3,"Completed","No",2,"Boston Children’s Hospital","Other",4,"1",2115,"Boston","MA",42.34308,-71.09268,1,"US",1
"2382","NCT01783275","Interventional",1,"N/A",8,"Other",4,"Behavioral",2,NA,20,"<=50","2013-02-01","2013","2016-09-01","2016",3.58110882956879,"2-5 years","2013-02-01","2013",0,"Completed",3,"Completed","No",2,"Vanderbilt University","Other",4,"1",37232,"Nashville","TN",36.186605,-86.785248,1,"US",1
"2383","NCT01783327","Interventional",1,"N/A",8,"Type 1",1,"Behavioral",2,NA,124,"100-1,000","2012-07-01","2012","2015-08-01","2015",3.08281998631075,"2-5 years","2013-02-01","2013",0.588637919233402,"Completed",3,"Completed","No",2,"Yale University","Other",4,"2",6519,"New Haven","CT",41.295197,-72.93673,1,"US",1
"2384","NCT01785524","Interventional",1,"Phase 2",4,"Other",4,"Drug",2,NA,18,"<=50","2013-02-01","2013","2014-11-01","2014",1.74674880219028,"1-2 years","2013-02-01","2013",0,"Completed",3,"Completed","No",2,"Duke University","Other",4,"2",27710,"Durham","NC",36.051155,-78.857651,1,"US",1
"2385","NCT01785771","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",1,NA,100,"50-100","2013-05-01","2013","2018-01-01","2018",4.67077344284736,"2-5 years","2013-02-01","2013",-0.243668720054757,"Terminated",9,"Other","No",2,"Intarcia Therapeutics","Industry",1,"1",35235,"Birmingham","AL",33.609779,-86.65507,1,"US",1
"2386","NCT01786408","Interventional",1,"N/A",8,"Diabetes",3,"Device",2,NA,0,"<=50","2013-03-01","2013","2013-03-01","2013",0,"<= 1 year","2013-02-01","2013",-0.0766598220396988,"Withdrawn",11,"Other","No",2,"Seventh Sense Biosystems","Industry",1,"1",2141,"Cambridge","MA",42.370519,-71.08443,1,"US",1
"2387","NCT01786564","Observational",2,NA,NA,"Other",4,NA,NA,1,200,"100-1,000","2012-10-01","2012","2017-10-01","2017",4.99931553730322,"2-5 years","2013-02-01","2013",0.336755646817248,"Recruiting",7,"Recruiting","No",2,"Northwestern University","Other",4,"1",60611,"Chicago","IL",41.904667,-87.62504,1,"US",1
"2388","NCT01786707","Interventional",1,"Phase 1/Phase 2",3,"Type 2",2,"Biological",2,NA,2,"<=50","2009-07-01","2009","2013-03-01","2013",3.66598220396988,"2-5 years","2013-02-01","2013",3.58932238193018,"Completed",3,"Completed","No",2,"Rodolfo Alejandro","Other",4,"2",33136,"Miami","FL",25.786326,-80.2029,1,"US",1
"2389","NCT01786941","Interventional",1,"N/A",8,"Other",4,"Other",3,NA,132,"100-1,000","2012-06-01","2012","2013-12-01","2013",1.50034223134839,"1-2 years","2013-02-01","2013",0.670773442847365,"Completed",3,"Completed","No",2,"Duke University","Other",4,"2",27710,"Durham","NC",36.051155,-78.857651,1,"US",1
"2390","NCT01787214","Interventional",1,"N/A",8,"Diabetes",3,"Dietary Supplement",3,NA,18,"<=50","2013-06-01","2013","2013-09-01","2013",0.251882272416153,"<= 1 year","2013-02-01","2013",-0.328542094455852,"Terminated",9,"Other","No",2,"Loma Linda University","Other",4,"2",92350,"Loma Linda","CA",34.839964,-115.967051,1,"US",1
"2391","NCT01787318","Interventional",1,"Early Phase 1",1,"Type 1",1,"Device",2,NA,10,"<=50","2013-01-01","2013","2015-12-01","2015",2.91307323750856,"2-5 years","2013-02-01","2013",0.0848733744010951,"Completed",3,"Completed","No",2,"Yale University","Other",4,"1",6520,"New Haven","CT",41.365709,-72.927507,1,"US",1
"2392","NCT01788527","Interventional",1,"N/A",8,"Type 1",1,"Device",2,NA,325,"100-1,000","2013-03-01","2013","2016-03-01","2016",3.00068446269678,"2-5 years","2013-02-01","2013",-0.0766598220396988,"Completed",3,"Completed","No",2,"Mount Sinai Hospital, Canada","Other",4,"5+",93105,"Santa Barbara","CA",34.44005,-119.75496,6,"US",1
"2393","NCT01789788","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",2,NA,56,"50-100","2013-03-01","2013","2013-09-01","2013",0.503764544832307,"<= 1 year","2013-02-01","2013",-0.0766598220396988,"Completed",3,"Completed","No",2,"Hoffmann-La Roche","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"2394","NCT01789957","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",1,NA,225,"100-1,000","2002-09-01","2002","2004-06-01","2004",1.74948665297741,"1-2 years","2013-02-01","2013",10.4202600958248,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"1",36207,"Anniston","AL",33.651673,-85.75895,2,"US",1
"2395","NCT01790438","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,630,"100-1,000","2013-03-01","2013","2014-05-01","2014",1.16632443531828,"1-2 years","2013-02-01","2013",-0.0766598220396988,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"1",85283,"Tempe","AZ",33.365951,-111.93155,11,"US",1
"2396","NCT01790724","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,125,"100-1,000","2013-01-01","2013","2014-05-01","2014",1.32785763175907,"1-2 years","2013-02-01","2013",0.0848733744010951,"Completed",3,"Completed","No",2,"University of Illinois at Urbana-Champaign","Other",4,"2",61801,"Urbana","IL",40.109647,-88.21246,1,"US",1
"2397","NCT01791465","Interventional",1,"Phase 4",7,"Other",4,"Drug",1,NA,6,"<=50","2013-03-01","2013","2014-12-01","2014",1.75222450376454,"1-2 years","2013-02-01","2013",-0.0766598220396988,"Terminated",9,"Other","No",2,"Vanderbilt University","Other",4,"2",37240,"Nashville","TN",36.186605,-86.785248,1,"US",1
"2398","NCT01792206","Interventional",1,"N/A",8,"Type 2",2,"Drug",2,NA,60,"50-100","2009-09-01","2009","2013-02-01","2013",3.41957563312799,"2-5 years","2013-02-01","2013",3.41957563312799,"Unknown status",10,"Other","No",2,"Scott and White Hospital & Clinic","Other",4,"2",30303,"Atlanta","GA",33.752856,-84.39013,1,"US",1
"2399","NCT01792284","Interventional",1,"Phase 3",6,"Type 1",1,"Drug",2,NA,167,"100-1,000","2013-02-01","2013","2014-04-01","2014",1.16084873374401,"1-2 years","2013-02-01","2013",0,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"1",94520,"Concord","CA",37.986321,-122.03988,2,"US",1
"2400","NCT01792518","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,360,"100-1,000","2013-02-01","2013","2015-12-01","2015",2.82819986310746,"2-5 years","2013-02-01","2013",0,"Completed",3,"Completed","No",2,"Boehringer Ingelheim","Industry",1,"2",NA,NA,NA,NA,NA,12,"US",1
"2401","NCT01792635","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",2,NA,19,"<=50","2012-12-01","2012","2014-05-01","2014",1.41273100616016,"1-2 years","2013-02-01","2013",0.16974674880219,"Terminated",9,"Other","No",2,"Pfizer","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"2402","NCT01792986","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",1,NA,12,"<=50","2013-02-01","2013","2013-06-01","2013",0.328542094455852,"<= 1 year","2013-02-01","2013",0,"Completed",3,"Completed","No",2,"Intermountain Health Care, Inc.","Other",4,"2",84107,"Salt Lake City","UT",40.659997,-111.88394,1,"US",1
"2403","NCT01793909","Interventional",1,"N/A",8,"Type 2",2,"Other",1,NA,42,"<=50","2012-06-01","2012","2018-06-01","2018",5.99863107460643,"5-10 years","2013-02-01","2013",0.670773442847365,"Active, not recruiting",1,"Active, not recruiting","No",2,"University of Colorado, Denver","Other",4,"1",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"2404","NCT01793974","Observational",2,NA,NA,"Diabetes",3,NA,NA,2,205,"100-1,000","2011-07-01","2011","2017-03-01","2017",5.66735112936345,"5-10 years","2013-02-01","2013",1.59069130732375,"Completed",3,"Completed","No",2,"Children's Hospital of Philadelphia","Other",4,"1",19104,"Philadelphia","PA",39.961612,-75.19957,2,"US",1
"2405","NCT01794091","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",2,NA,50,"<=50","2013-08-01","2013",NA,NA,NA,NA,"2013-02-01","2013",-0.49555099247091,"Unknown status",10,"Other","No",2,"Brigham and Women's Hospital","Other",4,"1",2114,"Boston","MA",42.361792,-71.06774,1,"US",1
"2406","NCT01794143","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",4,NA,5000,"1,000-5,000","2013-05-01","2013",NA,NA,NA,NA,"2013-02-01","2013",-0.243668720054757,"Active, not recruiting",1,"Active, not recruiting","No",2,"GRADE Study Group","Other",4,"5+",NA,NA,NA,NA,NA,1,"US",1
"2407","NCT01795144","Interventional",1,"Phase 1",2,"Diabetes",3,"Drug",2,NA,10,"<=50","2014-01-01","2014","2017-03-01","2017",3.16221765913758,"2-5 years","2013-02-01","2013",-0.914442162902122,"Completed",3,"Completed","No",2,"University of Chicago","Other",4,"1",60637,"Chicago","IL",41.779384,-87.60544,1,"US",1
"2408","NCT01796834","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",1,NA,38,"<=50","2012-08-01","2012","2013-01-01","2013",0.418891170431211,"<= 1 year","2013-02-01","2013",0.503764544832307,"Completed",3,"Completed","No",2,"HealthPartners Institute","Other",4,"1",55425,"Minneapolis","MN",44.846765,-93.2449,1,"US",1
"2409","NCT01798264","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",4,NA,44,"<=50","2009-02-01","2009","2009-05-01","2009",0.243668720054757,"<= 1 year","2013-02-01","2013",4,"Completed",3,"Completed","No",2,"Intarcia Therapeutics","Industry",1,"1",33169,"Miami","FL",25.94267,-80.21276,1,"US",1
"2410","NCT01798706","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,350,"100-1,000","2013-06-01","2013","2015-02-01","2015",1.67008898015058,"1-2 years","2013-02-01","2013",-0.328542094455852,"Completed",3,"Completed","No",2,"Sanofi","Industry",1,"1",92037,"La Jolla","CA",32.838761,-117.26159,13,"US",1
"2411","NCT01799850","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",2,NA,12,"<=50","2002-03-01","2002","2004-03-01","2004",2.00136892539357,"2-5 years","2013-02-01","2013",10.9240246406571,"Completed",3,"Completed","No",2,"East Tennessee State University","Other",4,"2",37614,"Johnson City","TN",36.302479,-82.36984,1,"US",1
"2412","NCT01801254","Interventional",1,"Phase 1",2,"Other",4,"Other",2,NA,16,"<=50","2013-02-01","2013","2015-02-01","2015",1.99863107460643,"1-2 years","2013-02-01","2013",0,"Completed",3,"Completed","No",2,"University of Rochester","Other",4,"1",14627,"Rochester","NY",43.127513,-77.627674,1,"US",1
"2413","NCT01803126","Observational",2,NA,NA,"Other",4,NA,NA,1,10,"<=50","2012-06-01","2012","2018-01-01","2018",5.58521560574949,"5-10 years","2013-03-01","2013",0.747433264887064,"Active, not recruiting",1,"Active, not recruiting","No",2,"Southwest Regional Wound Care Center","Other",4,"1",79410,"Lubbock","TX",33.570135,-101.88901,1,"US",1
"2414","NCT01804478","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",1,NA,20,"<=50","2005-05-01","2005","2013-02-01","2013",7.75633127994524,"5-10 years","2013-03-01","2013",7.83299110198494,"Completed",3,"Completed","Yes",1,"University of California, San Diego","Other",4,"1",92103,"San Diego","CA",32.746018,-117.16715,1,"US",1
"2415","NCT01804777","Interventional",1,"Early Phase 1",1,"Other",4,"Drug",2,NA,9,"<=50","2013-03-01","2013","2014-12-01","2014",1.75222450376454,"1-2 years","2013-03-01","2013",0,"Terminated",9,"Other","Yes",1,"University of New Mexico","Other",4,"3",87131,"Albuquerque","NM",35.044339,-106.672872,1,"US",1
"2416","NCT01805245","Interventional",1,"N/A",8,"Other",4,"Behavioral",2,NA,78,"50-100","2012-01-01","2012","2015-12-01","2015",3.91512662559891,"2-5 years","2013-03-01","2013",1.16358658453114,"Completed",3,"Completed","No",2,"University of North Carolina, Chapel Hill","Other",4,"1",27599,"Chapel Hill","NC",36.05251,-79.107692,1,"US",1
"2417","NCT01805414","Interventional",1,"N/A",8,"Type 1",1,"Other",2,NA,237,"100-1,000","2012-09-01","2012","2012-11-01","2012",0.167008898015058,"<= 1 year","2013-03-01","2013",0.49555099247091,"Completed",3,"Completed","No",2,"Duke University","Other",4,"1",27710,"Durham","NC",36.051155,-78.857651,1,"US",1
"2418","NCT01806194","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,200,"100-1,000","2012-01-01","2012","2014-07-01","2014",2.49691991786448,"2-5 years","2013-03-01","2013",1.16358658453114,"Completed",3,"Completed","Yes",1,"East Carolina University","Other",4,"1",27834,"Greenville","NC",35.626653,-77.37896,1,"US",1
"2419","NCT01806727","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,260,"100-1,000","2013-04-01","2013","2017-03-01","2017",3.91512662559891,"2-5 years","2013-03-01","2013",-0.0848733744010951,"Completed",3,"Completed","No",2,"Wake Forest University","Other",4,"2",27157,"Winston Salem","NC",36.027482,-80.20728,1,"US",1
"2420","NCT01807221","Interventional",1,"Phase 2",4,"Other",4,"Drug",6,NA,1058,"1,000-5,000","2013-06-01","2013","2014-12-01","2014",1.50034223134839,"1-2 years","2013-03-01","2013",-0.251882272416153,"Completed",3,"Completed","No",2,"Bayer","Industry",1,"1",35294,"Birmingham","AL",33.544622,-86.929208,25,"US",1
"2421","NCT01807377","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",2,NA,15,"<=50","2013-04-01","2013","2013-08-01","2013",0.334017796030116,"<= 1 year","2013-03-01","2013",-0.0848733744010951,"Completed",3,"Completed","No",2,"Pfizer","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"2422","NCT01808690","Interventional",1,"Phase 3",6,"Type 1",1,"Drug",2,NA,52,"50-100","2013-03-01","2013","2017-12-01","2017",4.75290896646133,"2-5 years","2013-03-01","2013",0,"Completed",3,"Completed","No",2,"University of Colorado, Denver","Other",4,"3",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"2423","NCT01809093","Observational",2,NA,NA,"Diabetes",3,"Biological",NA,1,90,"50-100","2010-03-01","2010","2014-03-01","2014",4,"2-5 years","2013-03-01","2013",3.00068446269678,"Completed",3,"Completed","No",2,"MidAtlantic Retina","Other",4,"1",19107,"Philadelphia","PA",39.952112,-75.15853,1,"US",1
"2424","NCT01809288","Observational",2,NA,NA,"Other",4,NA,NA,NA,360,"100-1,000","2013-03-01","2013","2022-04-01","2022",9.08418891170431,"5-10 years","2013-03-01","2013",0,"Recruiting",7,"Recruiting","Yes",1,"NIDDK","NIH",2,"1",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"2425","NCT01809327","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",5,NA,1186,"1,000-5,000","2013-06-01","2013","2014-12-01","2014",1.50034223134839,"1-2 years","2013-03-01","2013",-0.251882272416153,"Completed",3,"Completed","No",2,"Janssen Research & Development, LLC","Industry",1,"1",NA,NA,NA,NA,NA,13,"US",1
"2426","NCT01809431","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",2,NA,200,"100-1,000","2012-05-01","2012","2014-07-01","2014",2.16563997262149,"2-5 years","2013-03-01","2013",0.832306639288159,"Completed",3,"Completed","No",2,"University of North Carolina, Chapel Hill","Other",4,"2",27607,"Raleigh","NC",35.807458,-78.70086,1,"US",1
"2427","NCT01810952","Interventional",1,"Phase 4",7,"Other",4,"Drug",2,NA,37,"<=50","2010-09-01","2010","2013-09-01","2013",3.00068446269678,"2-5 years","2013-03-01","2013",2.49691991786448,"Completed",3,"Completed","Yes",1,"Baylor College of Medicine","Other",4,"1",77030,"Houston","TX",29.704584,-95.40466,1,"US",1
"2428","NCT01812694","Interventional",1,"Phase 3",6,"Other",4,"Behavioral",2,NA,123,"100-1,000","2013-03-01","2013","2017-03-01","2017",4,"2-5 years","2013-03-01","2013",0,"Completed",3,"Completed","Yes",1,"NIDDK","NIH",2,"1",85014,"Phoenix","AZ",33.511325,-112.05711,1,"US",1
"2429","NCT01813929","Interventional",1,"Phase 4",7,"Type 1",1,"Drug",2,NA,100,"50-100","2011-06-01","2011","2018-12-01","2018",7.50171115674196,"5-10 years","2013-03-01","2013",1.74948665297741,"Active, not recruiting",1,"Active, not recruiting","No",2,"University of Colorado, Denver","Other",4,"2",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"2430","NCT01814137","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",2,NA,40,"<=50","2013-03-01","2013","2014-03-01","2014",0.999315537303217,"<= 1 year","2013-03-01","2013",0,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",85395,"Peoria","AZ",33.580089,-112.246311,5,"US",1
"2431","NCT01814787","Interventional",1,"N/A",8,"Type 2",2,"Other",2,NA,1369,"1,000-5,000","2013-10-01","2013","2016-12-01","2016",3.16769336071184,"2-5 years","2013-03-01","2013",-0.58590006844627,"Completed",3,"Completed","No",2,"Indiana University","Other",4,"2",46202,"Indianapolis","IN",39.782842,-86.15673,1,"US",1
"2432","NCT01816165","Interventional",1,"Phase 3",6,"Type 1",1,"Drug",2,NA,40,"<=50","2011-06-01","2011","2018-04-01","2018",6.83367556468172,"5-10 years","2013-03-01","2013",1.74948665297741,"Active, not recruiting",1,"Active, not recruiting","No",2,"University of Colorado, Denver","Other",4,"1",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"2433","NCT01817127","Observational",2,NA,NA,"Other",4,NA,NA,6,395,"100-1,000","2009-04-01","2009","2018-10-01","2018",9.50034223134839,"5-10 years","2013-03-01","2013",3.91512662559891,"Active, not recruiting",1,"Active, not recruiting","Yes",1,"University of California, Davis","Other",4,"2",95616,"Davis","CA",38.549256,-121.73655,1,"US",1
"2434","NCT01817959","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",2,NA,42,"<=50","2012-10-01","2012","2016-10-01","2016",4,"2-5 years","2013-03-01","2013",0.413415468856947,"Unknown status",10,"Other","No",2,"Dompé Farmaceutici S.p.A","Industry",1,"1",60637,"Chicago","IL",41.779384,-87.60544,5,"US",1
"2435","NCT01818557","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",2,NA,286,"100-1,000","2013-05-01","2013","2016-05-01","2016",3.00068446269678,"2-5 years","2013-03-01","2013",-0.167008898015058,"Unknown status",10,"Other","No",2,"The University of Texas Health Science Center, Houston","Other",4,"3",17822,"Danville","PA",40.967437,-76.604896,1,"US",1
"2436","NCT01819129","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",2,NA,881,"100-1,000","2013-09-01","2013","2015-01-01","2015",1.33333333333333,"1-2 years","2013-03-01","2013",-0.503764544832307,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",85306,"Glendale","AZ",33.624546,-112.1767,10,"US",1
"2437","NCT01819493","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",2,NA,33,"<=50","2013-03-01","2013","2015-04-01","2015",2.08350444900753,"2-5 years","2013-03-01","2013",0,"Completed",3,"Completed","No",2,"Wake Forest University","Other",4,"1",27157,"Winston Salem","NC",36.027482,-80.20728,1,"US",1
